order_number,product_key,customer_id,shipping_date,due_date,sales,quantity,price,order_month,order_year,lead_time,shipping_delay,shipped_on_time
SO47240,130,24612,2012-02-24,2012-02-29,1000,1,1000,2,2012,7,7,False
SO47243,36,20712,2012-02-24,2012-02-29,783,1,783,2,2012,7,7,False
SO47244,132,19193,2012-02-25,2012-03-01,1000,1,1000,2,2012,7,7,False
SO47246,38,20713,2012-02-25,2012-03-01,783,1,783,2,2012,7,7,False
SO47254,39,15276,2012-02-26,2012-03-02,783,1,783,2,2012,7,7,False
SO47271,130,18140,2012-02-28,2012-03-04,1000,1,1000,2,2012,7,7,False
SO47275,36,19076,2012-02-28,2012-03-04,783,1,783,2,2012,7,7,False
SO47276,38,15289,2012-02-28,2012-03-04,783,1,783,2,2012,7,7,False
SO47281,134,17099,2012-02-29,2012-03-05,1000,1,1000,2,2012,7,7,False
SO47282,130,19258,2012-02-29,2012-03-05,1000,1,1000,2,2012,7,7,False
SO47286,43,19944,2012-02-29,2012-03-05,783,1,783,2,2012,7,7,False
SO47293,132,19192,2012-03-01,2012-03-06,1000,1,1000,2,2012,7,7,False
SO47294,131,18139,2012-03-01,2012-03-06,1000,1,1000,2,2012,7,7,False
SO47295,133,14005,2012-03-01,2012-03-06,1000,1,1000,2,2012,7,7,False
SO47296,132,14024,2012-03-01,2012-03-06,1000,1,1000,2,2012,7,7,False
SO47300,41,20717,2012-03-01,2012-03-06,783,1,783,2,2012,7,7,False
SO47303,46,26029,2012-03-01,2012-03-06,783,1,783,2,2012,7,7,False
SO47307,40,20711,2012-03-02,2012-03-07,783,1,783,2,2012,7,7,False
SO47308,42,20718,2012-03-02,2012-03-07,783,1,783,2,2012,7,7,False
SO47311,39,15252,2012-03-02,2012-03-07,783,1,783,2,2012,7,7,False
SO47312,39,15280,2012-03-02,2012-03-07,783,1,783,2,2012,7,7,False
SO47322,38,15287,2012-03-03,2012-03-08,783,1,783,2,2012,7,7,False
SO47331,39,20807,2012-03-05,2012-03-10,783,1,783,2,2012,7,7,False
SO47336,36,26027,2012-03-05,2012-03-10,783,1,783,2,2012,7,7,False
SO47347,45,26025,2012-03-06,2012-03-11,783,1,783,2,2012,7,7,False
SO47348,44,26028,2012-03-06,2012-03-11,783,1,783,2,2012,7,7,False
SO47460,45,19255,2012-03-07,2012-03-12,783,1,783,2,2012,7,7,False
SO47465,37,15303,2012-03-08,2012-03-13,783,1,783,3,2012,7,7,False
SO47466,130,24887,2012-03-08,2012-03-13,1000,1,1000,3,2012,7,7,False
SO47468,43,26152,2012-03-08,2012-03-13,783,1,783,3,2012,7,7,False
SO47469,131,19301,2012-03-09,2012-03-14,1000,1,1000,3,2012,7,7,False
SO47478,47,20811,2012-03-10,2012-03-15,783,1,783,3,2012,7,7,False
SO47479,44,20832,2012-03-10,2012-03-15,783,1,783,3,2012,7,7,False
SO47492,40,19181,2012-03-13,2012-03-18,783,1,783,3,2012,7,7,False
SO47498,47,27071,2012-03-14,2012-03-19,783,1,783,3,2012,7,7,False
SO47502,131,19278,2012-03-15,2012-03-20,1000,1,1000,3,2012,7,7,False
SO47503,131,19299,2012-03-15,2012-03-20,1000,1,1000,3,2012,7,7,False
SO47507,39,15311,2012-03-15,2012-03-20,783,1,783,3,2012,7,7,False
SO47517,38,15308,2012-03-16,2012-03-21,783,1,783,3,2012,7,7,False
SO47519,41,26153,2012-03-16,2012-03-21,783,1,783,3,2012,7,7,False
SO47520,134,19263,2012-03-17,2012-03-22,1000,1,1000,3,2012,7,7,False
SO47522,133,14089,2012-03-17,2012-03-22,1000,1,1000,3,2012,7,7,False
SO47530,43,15312,2012-03-18,2012-03-23,783,1,783,3,2012,7,7,False
SO47531,36,15325,2012-03-18,2012-03-23,783,1,783,3,2012,7,7,False
SO47532,131,24888,2012-03-18,2012-03-23,1000,1,1000,3,2012,7,7,False
SO47534,43,26148,2012-03-18,2012-03-23,783,1,783,3,2012,7,7,False
SO47535,132,14083,2012-03-19,2012-03-24,1000,1,1000,3,2012,7,7,False
SO47536,133,14088,2012-03-19,2012-03-24,1000,1,1000,3,2012,7,7,False
SO47539,43,20824,2012-03-19,2012-03-24,783,1,783,3,2012,7,7,False
SO47541,37,15314,2012-03-19,2012-03-24,783,1,783,3,2012,7,7,False
SO47547,39,20166,2012-03-20,2012-03-25,783,1,783,3,2012,7,7,False
SO47548,44,20834,2012-03-20,2012-03-25,783,1,783,3,2012,7,7,False
SO47549,38,19256,2012-03-20,2012-03-25,783,1,783,3,2012,7,7,False
SO47550,41,15290,2012-03-20,2012-03-25,783,1,783,3,2012,7,7,False
SO47560,47,27053,2012-03-22,2012-03-27,783,1,783,3,2012,7,7,False
SO47561,45,15328,2012-03-22,2012-03-27,783,1,783,3,2012,7,7,False
SO47566,134,24613,2012-03-23,2012-03-28,1000,1,1000,3,2012,7,7,False
SO47574,39,20171,2012-03-24,2012-03-29,783,1,783,3,2012,7,7,False
SO47580,134,14080,2012-03-25,2012-03-30,1000,1,1000,3,2012,7,7,False
SO47584,37,19194,2012-03-25,2012-03-30,783,1,783,3,2012,7,7,False
SO47585,43,15320,2012-03-25,2012-03-30,783,1,783,3,2012,7,7,False
SO47586,42,15322,2012-03-25,2012-03-30,783,1,783,3,2012,7,7,False
SO47589,131,14036,2012-03-26,2012-03-31,1000,1,1000,3,2012,7,7,False
SO47592,132,24614,2012-03-26,2012-03-31,1000,1,1000,3,2012,7,7,False
SO47593,47,26135,2012-03-26,2012-03-31,783,1,783,3,2012,7,7,False
SO47594,38,26154,2012-03-26,2012-03-31,783,1,783,3,2012,7,7,False
SO47600,134,17188,2012-03-28,2012-04-02,1000,1,1000,3,2012,7,7,False
SO47602,46,19174,2012-03-28,2012-04-02,783,1,783,3,2012,7,7,False
SO47605,134,17187,2012-03-29,2012-04-03,1000,1,1000,3,2012,7,7,False
SO47607,134,14081,2012-03-29,2012-04-03,1000,1,1000,3,2012,7,7,False
SO47609,40,15309,2012-03-29,2012-04-03,783,1,783,3,2012,7,7,False
SO47610,36,27075,2012-03-29,2012-04-03,783,1,783,3,2012,7,7,False
SO47611,44,26140,2012-03-29,2012-04-03,783,1,783,3,2012,7,7,False
SO47613,133,14037,2012-03-30,2012-04-04,1000,1,1000,3,2012,7,7,False
SO47614,44,15302,2012-03-30,2012-04-04,783,1,783,3,2012,7,7,False
SO47615,38,15329,2012-03-30,2012-04-04,783,1,783,3,2012,7,7,False
SO47621,132,14044,2012-03-31,2012-04-05,1000,1,1000,3,2012,7,7,False
SO47622,36,20837,2012-03-31,2012-04-05,783,1,783,3,2012,7,7,False
SO47626,45,26150,2012-03-31,2012-04-05,783,1,783,3,2012,7,7,False
SO47632,38,27060,2012-04-01,2012-04-06,783,1,783,3,2012,7,7,False
SO47636,44,26142,2012-04-01,2012-04-06,783,1,783,3,2012,7,7,False
SO47639,43,15321,2012-04-02,2012-04-07,783,1,783,3,2012,7,7,False
SO47641,45,27062,2012-04-03,2012-04-08,783,1,783,3,2012,7,7,False
SO47642,131,17109,2012-04-04,2012-04-09,1000,1,1000,3,2012,7,7,False
SO47643,134,19290,2012-04-04,2012-04-09,1000,1,1000,3,2012,7,7,False
SO47652,39,20825,2012-04-05,2012-04-10,783,1,783,3,2012,7,7,False
SO47653,47,20163,2012-04-05,2012-04-10,783,1,783,3,2012,7,7,False
SO47654,133,24615,2012-04-05,2012-04-10,1000,1,1000,3,2012,7,7,False
SO47655,132,24889,2012-04-05,2012-04-10,1000,1,1000,3,2012,7,7,False
SO47657,42,26138,2012-04-05,2012-04-10,783,1,783,3,2012,7,7,False
SO47734,39,15333,2012-04-06,2012-04-11,783,1,783,3,2012,7,7,False
SO47735,38,27084,2012-04-06,2012-04-11,783,1,783,3,2012,7,7,False
SO47738,42,26165,2012-04-06,2012-04-11,783,1,783,3,2012,7,7,False
SO47739,43,20839,2012-04-07,2012-04-12,783,1,783,3,2012,7,7,False
SO47740,47,15337,2012-04-07,2012-04-12,783,1,783,3,2012,7,7,False
SO47741,41,15343,2012-04-07,2012-04-12,783,1,783,3,2012,7,7,False
SO47754,134,14104,2012-04-09,2012-04-14,1000,1,1000,4,2012,7,7,False
SO47755,133,17195,2012-04-09,2012-04-14,1000,1,1000,4,2012,7,7,False
SO47761,47,20548,2012-04-10,2012-04-15,783,1,783,4,2012,7,7,False
SO47767,130,24902,2012-04-11,2012-04-16,1000,1,1000,4,2012,7,7,False
SO47770,38,26375,2012-04-11,2012-04-16,783,1,783,4,2012,7,7,False
SO47773,47,15345,2012-04-12,2012-04-17,783,1,783,4,2012,7,7,False
SO47774,39,15346,2012-04-12,2012-04-17,783,1,783,4,2012,7,7,False
SO47777,36,26162,2012-04-12,2012-04-17,783,1,783,4,2012,7,7,False
SO47780,130,14105,2012-04-13,2012-04-18,1000,1,1000,4,2012,7,7,False
SO47801,43,20555,2012-04-17,2012-04-22,783,1,783,4,2012,7,7,False
SO47802,37,20850,2012-04-17,2012-04-22,783,1,783,4,2012,7,7,False
SO47806,37,15348,2012-04-17,2012-04-22,783,1,783,4,2012,7,7,False
SO47808,38,26161,2012-04-17,2012-04-22,783,1,783,4,2012,7,7,False
SO47809,36,26187,2012-04-17,2012-04-22,783,1,783,4,2012,7,7,False
SO47810,39,26204,2012-04-17,2012-04-22,783,1,783,4,2012,7,7,False
SO47813,131,14098,2012-04-18,2012-04-23,1000,1,1000,4,2012,7,7,False
SO47818,47,15364,2012-04-18,2012-04-23,783,1,783,4,2012,7,7,False
SO47823,41,26160,2012-04-18,2012-04-23,783,1,783,4,2012,7,7,False
SO47825,45,20560,2012-04-19,2012-04-24,783,1,783,4,2012,7,7,False
SO47830,131,19308,2012-04-20,2012-04-25,1000,1,1000,4,2012,7,7,False
SO47835,131,24904,2012-04-20,2012-04-25,1000,1,1000,4,2012,7,7,False
SO47839,45,20838,2012-04-21,2012-04-26,783,1,783,4,2012,7,7,False
SO47840,40,20584,2012-04-21,2012-04-26,783,1,783,4,2012,7,7,False
SO47842,46,15338,2012-04-21,2012-04-26,783,1,783,4,2012,7,7,False
SO47843,39,15339,2012-04-21,2012-04-26,783,1,783,4,2012,7,7,False
SO47849,46,15342,2012-04-22,2012-04-27,783,1,783,4,2012,7,7,False
SO47850,45,15350,2012-04-22,2012-04-27,783,1,783,4,2012,7,7,False
SO47854,45,15341,2012-04-23,2012-04-28,783,1,783,4,2012,7,7,False
SO47858,132,19302,2012-04-24,2012-04-29,1000,1,1000,4,2012,7,7,False
SO47863,46,15351,2012-04-24,2012-04-29,783,1,783,4,2012,7,7,False
SO47869,42,26190,2012-04-24,2012-04-29,783,1,783,4,2012,7,7,False
SO47870,131,19305,2012-04-25,2012-04-30,1000,1,1000,4,2012,7,7,False
SO47873,131,26321,2012-04-25,2012-04-30,1000,1,1000,4,2012,7,7,False
SO47876,36,20848,2012-04-25,2012-04-30,783,1,783,4,2012,7,7,False
SO47877,46,20851,2012-04-25,2012-04-30,783,1,783,4,2012,7,7,False
SO47879,133,18157,2012-04-26,2012-05-01,1000,1,1000,4,2012,7,7,False
SO47885,132,24901,2012-04-26,2012-05-01,1000,1,1000,4,2012,7,7,False
SO47892,134,26373,2012-04-27,2012-05-02,1000,1,1000,4,2012,7,7,False
SO47895,39,15347,2012-04-27,2012-05-02,783,1,783,4,2012,7,7,False
SO47896,134,17206,2012-04-28,2012-05-03,1000,1,1000,4,2012,7,7,False
SO47898,46,19276,2012-04-28,2012-05-03,783,1,783,4,2012,7,7,False
SO47906,36,27082,2012-04-29,2012-05-04,783,1,783,4,2012,7,7,False
SO47914,40,20556,2012-04-30,2012-05-05,783,1,783,4,2012,7,7,False
SO47916,131,24903,2012-04-30,2012-05-05,1000,1,1000,4,2012,7,7,False
SO47919,130,17216,2012-05-01,2012-05-06,1000,1,1000,4,2012,7,7,False
SO47925,132,24900,2012-05-01,2012-05-06,1000,1,1000,4,2012,7,7,False
SO47927,44,26188,2012-05-01,2012-05-06,783,1,783,4,2012,7,7,False
SO47934,132,14106,2012-05-03,2012-05-08,1000,1,1000,4,2012,7,7,False
SO47936,47,26192,2012-05-03,2012-05-08,783,1,783,4,2012,7,7,False
SO47937,45,20549,2012-05-04,2012-05-09,783,1,783,4,2012,7,7,False
SO47942,41,26167,2012-05-04,2012-05-09,783,1,783,4,2012,7,7,False
SO47943,132,17196,2012-05-05,2012-05-10,1000,1,1000,4,2012,7,7,False
SO47947,133,14109,2012-05-05,2012-05-10,1000,1,1000,4,2012,7,7,False
SO47954,46,26191,2012-05-05,2012-05-10,783,1,783,4,2012,7,7,False
SO47957,134,14095,2012-05-06,2012-05-11,1000,1,1000,4,2012,7,7,False
SO47958,43,15349,2012-05-06,2012-05-11,783,1,783,4,2012,7,7,False
SO47959,42,26189,2012-05-06,2012-05-11,783,1,783,4,2012,7,7,False
SO48095,39,20590,2012-05-07,2012-05-12,783,1,783,4,2012,7,7,False
SO48096,43,15398,2012-05-07,2012-05-12,783,1,783,4,2012,7,7,False
SO48104,46,20859,2012-05-09,2012-05-14,783,1,783,5,2012,7,7,False
SO48108,134,24905,2012-05-09,2012-05-14,1000,1,1000,5,2012,7,7,False
SO48111,131,14112,2012-05-11,2012-05-16,1000,1,1000,5,2012,7,7,False
SO48113,40,20716,2012-05-11,2012-05-16,783,1,783,5,2012,7,7,False
SO48114,45,26439,2012-05-11,2012-05-16,783,1,783,5,2012,7,7,False
SO48115,45,26442,2012-05-11,2012-05-16,783,1,783,5,2012,7,7,False
SO48116,130,19312,2012-05-12,2012-05-17,1000,1,1000,5,2012,7,7,False
SO48120,47,15388,2012-05-12,2012-05-17,783,1,783,5,2012,7,7,False
SO48124,42,26436,2012-05-12,2012-05-17,783,1,783,5,2012,7,7,False
SO48125,134,14239,2012-05-13,2012-05-18,1000,1,1000,5,2012,7,7,False
SO48126,133,14115,2012-05-13,2012-05-18,1000,1,1000,5,2012,7,7,False
SO48127,38,20598,2012-05-13,2012-05-18,783,1,783,5,2012,7,7,False
SO48135,131,24910,2012-05-14,2012-05-19,1000,1,1000,5,2012,7,7,False
SO48140,44,15374,2012-05-15,2012-05-20,783,1,783,5,2012,7,7,False
SO48143,42,20720,2012-05-16,2012-05-21,783,1,783,5,2012,7,7,False
SO48151,39,19280,2012-05-17,2012-05-22,783,1,783,5,2012,7,7,False
SO48158,43,26433,2012-05-17,2012-05-22,783,1,783,5,2012,7,7,False
SO48159,134,19322,2012-05-18,2012-05-23,1000,1,1000,5,2012,7,7,False
SO48164,43,26438,2012-05-18,2012-05-23,783,1,783,5,2012,7,7,False
SO48176,41,15379,2012-05-21,2012-05-26,783,1,783,5,2012,7,7,False
SO48177,132,17633,2012-05-22,2012-05-27,1000,1,1000,5,2012,7,7,False
SO48184,130,24908,2012-05-22,2012-05-27,1000,1,1000,5,2012,7,7,False
SO48187,40,20862,2012-05-23,2012-05-28,783,1,783,5,2012,7,7,False
SO48189,47,15371,2012-05-23,2012-05-28,783,1,783,5,2012,7,7,False
SO48190,46,26443,2012-05-23,2012-05-28,783,1,783,5,2012,7,7,False
SO48191,44,19292,2012-05-24,2012-05-29,783,1,783,5,2012,7,7,False
SO48196,42,26440,2012-05-24,2012-05-29,783,1,783,5,2012,7,7,False
SO48197,46,26422,2012-05-24,2012-05-29,783,1,783,5,2012,7,7,False
SO48198,134,18164,2012-05-25,2012-05-30,1000,1,1000,5,2012,7,7,False
SO48204,40,26445,2012-05-26,2012-05-31,783,1,783,5,2012,7,7,False
SO48209,45,15369,2012-05-26,2012-05-31,783,1,783,5,2012,7,7,False
SO48211,132,17634,2012-05-27,2012-06-01,1000,1,1000,5,2012,7,7,False
SO48215,133,26482,2012-05-27,2012-06-01,1000,1,1000,5,2012,7,7,False
SO48216,47,20719,2012-05-27,2012-06-01,783,1,783,5,2012,7,7,False
SO48217,47,15380,2012-05-27,2012-06-01,783,1,783,5,2012,7,7,False
SO48221,41,15365,2012-05-28,2012-06-02,783,1,783,5,2012,7,7,False
SO48222,130,14116,2012-05-29,2012-06-03,1000,1,1000,5,2012,7,7,False
SO48223,131,14120,2012-05-29,2012-06-03,1000,1,1000,5,2012,7,7,False
SO48226,42,26444,2012-05-29,2012-06-03,783,1,783,5,2012,7,7,False
SO48232,44,15396,2012-05-30,2012-06-04,783,1,783,5,2012,7,7,False
SO48235,45,15367,2012-05-30,2012-06-04,783,1,783,5,2012,7,7,False
SO48236,36,26423,2012-05-30,2012-06-04,783,1,783,5,2012,7,7,False
SO48240,46,20856,2012-05-31,2012-06-05,783,1,783,5,2012,7,7,False
SO48248,43,20852,2012-06-01,2012-06-06,783,1,783,5,2012,7,7,False
SO48249,41,15394,2012-06-01,2012-06-06,783,1,783,5,2012,7,7,False
SO48251,134,17641,2012-06-02,2012-06-07,1000,1,1000,5,2012,7,7,False
SO48252,45,20864,2012-06-02,2012-06-07,783,1,783,5,2012,7,7,False
SO48254,131,14117,2012-06-02,2012-06-07,1000,1,1000,5,2012,7,7,False
SO48255,132,26496,2012-06-02,2012-06-07,1000,1,1000,5,2012,7,7,False
SO48256,132,14240,2012-06-02,2012-06-07,1000,1,1000,5,2012,7,7,False
SO48257,45,19282,2012-06-02,2012-06-07,783,1,783,5,2012,7,7,False
SO48258,47,19287,2012-06-02,2012-06-07,783,1,783,5,2012,7,7,False
SO48259,42,27085,2012-06-02,2012-06-07,783,1,783,5,2012,7,7,False
SO48260,46,27099,2012-06-02,2012-06-07,783,1,783,5,2012,7,7,False
SO48261,43,27101,2012-06-02,2012-06-07,783,1,783,5,2012,7,7,False
SO48262,132,24909,2012-06-02,2012-06-07,1000,1,1000,5,2012,7,7,False
SO48263,43,26435,2012-06-02,2012-06-07,783,1,783,5,2012,7,7,False
SO48264,43,26437,2012-06-02,2012-06-07,783,1,783,5,2012,7,7,False
SO48267,42,27102,2012-06-03,2012-06-08,783,1,783,5,2012,7,7,False
SO48269,47,20863,2012-06-03,2012-06-08,783,1,783,5,2012,7,7,False
SO48275,133,24907,2012-06-04,2012-06-09,1000,1,1000,5,2012,7,7,False
SO48276,47,26429,2012-06-04,2012-06-09,783,1,783,5,2012,7,7,False
SO48279,130,14121,2012-06-05,2012-06-10,1000,1,1000,5,2012,7,7,False
SO48283,46,15389,2012-06-05,2012-06-10,783,1,783,5,2012,7,7,False
SO48285,46,15372,2012-06-05,2012-06-10,783,1,783,5,2012,7,7,False
SO48400,42,20830,2012-06-06,2012-06-11,783,1,783,5,2012,7,7,False
SO48403,131,14285,2012-06-06,2012-06-11,1000,1,1000,5,2012,7,7,False
SO48406,42,15473,2012-06-06,2012-06-11,783,1,783,5,2012,7,7,False
SO48412,38,19310,2012-06-07,2012-06-12,783,1,783,5,2012,7,7,False
SO48413,131,14288,2012-06-07,2012-06-12,1000,1,1000,5,2012,7,7,False
SO48416,45,15472,2012-06-07,2012-06-12,783,1,783,5,2012,7,7,False
SO48419,36,26585,2012-06-07,2012-06-12,783,1,783,5,2012,7,7,False
SO48421,133,19361,2012-06-08,2012-06-13,1000,1,1000,6,2012,7,7,False
SO48423,37,19297,2012-06-08,2012-06-13,783,1,783,6,2012,7,7,False
SO48426,131,14253,2012-06-08,2012-06-13,1000,1,1000,6,2012,7,7,False
SO48427,134,14289,2012-06-08,2012-06-13,1000,1,1000,6,2012,7,7,False
SO48436,134,14267,2012-06-09,2012-06-14,1000,1,1000,6,2012,7,7,False
SO48437,47,15466,2012-06-09,2012-06-14,783,1,783,6,2012,7,7,False
SO48439,134,17651,2012-06-10,2012-06-15,1000,1,1000,6,2012,7,7,False
SO48440,41,19309,2012-06-10,2012-06-15,783,1,783,6,2012,7,7,False
SO48441,134,26503,2012-06-10,2012-06-15,1000,1,1000,6,2012,7,7,False
SO48445,38,15411,2012-06-10,2012-06-15,783,1,783,6,2012,7,7,False
SO48446,36,27265,2012-06-10,2012-06-15,783,1,783,6,2012,7,7,False
SO48447,42,15471,2012-06-10,2012-06-15,783,1,783,6,2012,7,7,False
SO48453,132,17647,2012-06-11,2012-06-16,1000,1,1000,6,2012,7,7,False
SO48461,134,18167,2012-06-12,2012-06-17,1000,1,1000,6,2012,7,7,False
SO48462,43,20828,2012-06-12,2012-06-17,783,1,783,6,2012,7,7,False
SO48466,39,15404,2012-06-12,2012-06-17,783,1,783,6,2012,7,7,False
SO48467,39,15409,2012-06-12,2012-06-17,783,1,783,6,2012,7,7,False
SO48468,41,15433,2012-06-12,2012-06-17,783,1,783,6,2012,7,7,False
SO48474,43,26447,2012-06-12,2012-06-17,783,1,783,6,2012,7,7,False
SO48476,132,26512,2012-06-13,2012-06-18,1000,1,1000,6,2012,7,7,False
SO48482,133,24912,2012-06-13,2012-06-18,1000,1,1000,6,2012,7,7,False
SO48483,130,24917,2012-06-13,2012-06-18,1000,1,1000,6,2012,7,7,False
SO48485,40,26587,2012-06-13,2012-06-18,783,1,783,6,2012,7,7,False
SO48486,38,20866,2012-06-14,2012-06-19,783,1,783,6,2012,7,7,False
SO48487,40,20808,2012-06-14,2012-06-19,783,1,783,6,2012,7,7,False
SO48490,130,24913,2012-06-14,2012-06-19,1000,1,1000,6,2012,7,7,False
SO48492,44,26567,2012-06-14,2012-06-19,783,1,783,6,2012,7,7,False
SO48494,132,14272,2012-06-15,2012-06-20,1000,1,1000,6,2012,7,7,False
SO48498,133,24920,2012-06-15,2012-06-20,1000,1,1000,6,2012,7,7,False
SO48501,131,19362,2012-06-15,2012-06-20,1000,1,1000,6,2012,7,7,False
SO48502,40,26566,2012-06-15,2012-06-20,783,1,783,6,2012,7,7,False
SO48504,37,20879,2012-06-16,2012-06-21,783,1,783,6,2012,7,7,False
SO48507,134,14255,2012-06-16,2012-06-21,1000,1,1000,6,2012,7,7,False
SO48513,45,15417,2012-06-16,2012-06-21,783,1,783,6,2012,7,7,False
SO48514,36,15427,2012-06-16,2012-06-21,783,1,783,6,2012,7,7,False
SO48518,130,19337,2012-06-17,2012-06-22,1000,1,1000,6,2012,7,7,False
SO48519,130,18176,2012-06-17,2012-06-22,1000,1,1000,6,2012,7,7,False
SO48525,132,14284,2012-06-17,2012-06-22,1000,1,1000,6,2012,7,7,False
SO48533,43,26560,2012-06-17,2012-06-22,783,1,783,6,2012,7,7,False
SO48535,36,19295,2012-06-18,2012-06-23,783,1,783,6,2012,7,7,False
SO48536,133,14256,2012-06-18,2012-06-23,1000,1,1000,6,2012,7,7,False
SO48543,133,24918,2012-06-18,2012-06-23,1000,1,1000,6,2012,7,7,False
SO48547,132,19029,2012-06-19,2012-06-24,1000,1,1000,6,2012,7,7,False
SO48550,42,19315,2012-06-19,2012-06-24,783,1,783,6,2012,7,7,False
SO48551,44,20833,2012-06-19,2012-06-24,783,1,783,6,2012,7,7,False
SO48552,130,14242,2012-06-19,2012-06-24,1000,1,1000,6,2012,7,7,False
SO48555,47,15399,2012-06-19,2012-06-24,783,1,783,6,2012,7,7,False
SO48560,42,26561,2012-06-19,2012-06-24,783,1,783,6,2012,7,7,False
SO48561,37,26562,2012-06-19,2012-06-24,783,1,783,6,2012,7,7,False
SO48563,37,20831,2012-06-20,2012-06-25,783,1,783,6,2012,7,7,False
SO48568,42,19296,2012-06-21,2012-06-26,783,1,783,6,2012,7,7,False
SO48569,47,20726,2012-06-21,2012-06-26,783,1,783,6,2012,7,7,False
SO48570,134,26504,2012-06-21,2012-06-26,1000,1,1000,6,2012,7,7,False
SO48573,43,15419,2012-06-21,2012-06-26,783,1,783,6,2012,7,7,False
SO48574,45,15422,2012-06-21,2012-06-26,783,1,783,6,2012,7,7,False
SO48577,40,26571,2012-06-21,2012-06-26,783,1,783,6,2012,7,7,False
SO48582,38,15428,2012-06-22,2012-06-27,783,1,783,6,2012,7,7,False
SO48585,134,24919,2012-06-22,2012-06-27,1000,1,1000,6,2012,7,7,False
SO48587,46,26568,2012-06-22,2012-06-27,783,1,783,6,2012,7,7,False
SO48588,36,26569,2012-06-22,2012-06-27,783,1,783,6,2012,7,7,False
SO48589,133,17646,2012-06-23,2012-06-28,1000,1,1000,6,2012,7,7,False
SO48600,132,18185,2012-06-24,2012-06-29,1000,1,1000,6,2012,7,7,False
SO48615,131,19360,2012-06-25,2012-06-30,1000,1,1000,6,2012,7,7,False
SO48618,39,27259,2012-06-25,2012-06-30,783,1,783,6,2012,7,7,False
SO48625,41,26547,2012-06-25,2012-06-30,783,1,783,6,2012,7,7,False
SO48626,40,26570,2012-06-25,2012-06-30,783,1,783,6,2012,7,7,False
SO48629,134,24916,2012-06-26,2012-07-01,1000,1,1000,6,2012,7,7,False
SO48633,36,20875,2012-06-27,2012-07-02,783,1,783,6,2012,7,7,False
SO48636,47,15429,2012-06-27,2012-07-02,783,1,783,6,2012,7,7,False
SO48637,41,15474,2012-06-27,2012-07-02,783,1,783,6,2012,7,7,False
SO48638,40,15475,2012-06-27,2012-07-02,783,1,783,6,2012,7,7,False
SO48643,38,20869,2012-06-28,2012-07-03,783,1,783,6,2012,7,7,False
SO48644,133,14270,2012-06-28,2012-07-03,1000,1,1000,6,2012,7,7,False
SO48645,133,14283,2012-06-28,2012-07-03,1000,1,1000,6,2012,7,7,False
SO48649,36,15432,2012-06-28,2012-07-03,783,1,783,6,2012,7,7,False
SO48655,132,18183,2012-06-29,2012-07-04,1000,1,1000,6,2012,7,7,False
SO48656,41,20829,2012-06-29,2012-07-04,783,1,783,6,2012,7,7,False
SO48661,39,15467,2012-06-29,2012-07-04,783,1,783,6,2012,7,7,False
SO48665,40,20872,2012-06-29,2012-07-04,783,1,783,6,2012,7,7,False
SO48667,134,19341,2012-06-30,2012-07-05,1000,1,1000,6,2012,7,7,False
SO48668,134,18626,2012-06-30,2012-07-05,1000,1,1000,6,2012,7,7,False
SO48669,43,19293,2012-06-30,2012-07-05,783,1,783,6,2012,7,7,False
SO48674,40,26548,2012-06-30,2012-07-05,783,1,783,6,2012,7,7,False
SO48680,37,27242,2012-07-01,2012-07-06,783,1,783,6,2012,7,7,False
SO48683,132,17648,2012-07-02,2012-07-07,1000,1,1000,6,2012,7,7,False
SO48689,132,24914,2012-07-02,2012-07-07,1000,1,1000,6,2012,7,7,False
SO48691,36,26549,2012-07-02,2012-07-07,783,1,783,6,2012,7,7,False
SO48692,130,18171,2012-07-03,2012-07-08,1000,1,1000,6,2012,7,7,False
SO48706,133,19359,2012-07-04,2012-07-09,1000,1,1000,6,2012,7,7,False
SO48707,42,19313,2012-07-04,2012-07-09,783,1,783,6,2012,7,7,False
SO48709,130,14268,2012-07-04,2012-07-09,1000,1,1000,6,2012,7,7,False
SO48711,42,15410,2012-07-04,2012-07-09,783,1,783,6,2012,7,7,False
SO48712,36,27252,2012-07-04,2012-07-09,783,1,783,6,2012,7,7,False
SO48713,40,27253,2012-07-04,2012-07-09,783,1,783,6,2012,7,7,False
SO48724,37,20722,2012-07-06,2012-07-11,783,1,783,6,2012,7,7,False
SO48726,131,24915,2012-07-06,2012-07-11,1000,1,1000,6,2012,7,7,False
SO48729,47,26563,2012-07-06,2012-07-11,783,1,783,6,2012,7,7,False
SO48797,132,14335,2012-07-07,2012-07-12,1000,1,1000,6,2012,7,7,False
SO48800,38,15491,2012-07-07,2012-07-12,783,1,783,6,2012,7,7,False
SO48801,42,15493,2012-07-07,2012-07-12,783,1,783,6,2012,7,7,False
SO48802,131,24923,2012-07-07,2012-07-12,1000,1,1000,6,2012,7,7,False
SO48803,131,19416,2012-07-08,2012-07-13,1000,1,1000,7,2012,7,7,False
SO48805,44,19318,2012-07-08,2012-07-13,783,1,783,7,2012,7,7,False
SO48806,37,20885,2012-07-08,2012-07-13,783,1,783,7,2012,7,7,False
SO48807,47,20892,2012-07-08,2012-07-13,783,1,783,7,2012,7,7,False
SO48811,40,15517,2012-07-08,2012-07-13,783,1,783,7,2012,7,7,False
SO48818,39,15497,2012-07-09,2012-07-14,783,1,783,7,2012,7,7,False
